Date,Title,Image
"Aug 23, 2022 04:04","Sensex spurts 259 pts, metal stocks shine",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 23, 2022 04:03",Any sharp correction in Nifty a good buying opportunity: Credit Suisse,https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 23, 2022 03:41",Adani Green shares  fall  4.07% as Nifty  gains,https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 23, 2022 03:36",Info Edge shares  up  0.11% as Nifty  gains,https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 23, 2022 03:31",ICICI Lombard shares  fall  0.85% as Nifty  gains,https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1614788256.jpg
"Aug 23, 2022 03:20",L&T Infotech shares  down  1.63% as Nifty  gains,https://i-invdn-com.investing.com/akapi-images/520x292/600ad03804885bfdc0bc074d4ffb92d1_w_520_h_292.jpg
"Aug 23, 2022 03:14","Pre-Open Cues: SGX Nifty Futures Down, Asian Markets Trade in Red, Oil Climbs",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 22, 2022 21:41","MARKET LIVE: SGX Nifty hints dull start amid weak global cues, down 70 pts",https://i-invdn-com.investing.com/news/moved_LYNXNPEC1A09D_L.jpg
"Aug 22, 2022 21:18",SGX Nifty down 70 points; here's what changed for market while you were sleeping,https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 22, 2022 20:09",Dalal Street indices tank 1.5% on concerns over Fed moves,https://i-invdn-com.investing.com/news/moved_LYNXMPEI5D0SR_L.jpg
"Aug 22, 2022 15:15",Benchmark indices fall around 1.5% on sell-off due to international cues,https://i-invdn-com.investing.com/akapi-images/520x292/7abf82bd6985ee7e93537eaca9d164bb_w_520_h_292.jpg
"Aug 22, 2022 14:15",Rupee closes 11 paise lower against US dollar,https://i-invdn-com.investing.com/akapi-images/520x292/1327821f834a488307928a9a3684c0b6_w_520_h_292.jpg
"Aug 22, 2022 13:19","Digital Marketing Stock Hits Upper Circuit Despite Market Crash, Up 165% in 1 Yr",https://i-invdn-com.investing.com/akapi-images/520x292/509f5aa4fb66d4b144a4ac0954e6f57a_w_520_h_292.jpg
"Aug 22, 2022 11:47","Street Painted Red: Tata Stocks Plunge Most on Nifty, ‘Bears Are Alive & Kicking’",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 22, 2022 11:17","Day 2 of D-Street Crash: Key Factors, Wealth Lost, Experts’ Advice to Investors",https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 22, 2022 06:10","Sensex sinks 872 points; Nifty slips below 17,500 points on weak global cues",https://i-invdn-com.investing.com/news/moved_LYNXMPEI5K0D3_L.jpg
"Aug 22, 2022 06:07","Markets fall for 2nd day; Sensex, Nifty down over 1%",https://i-invdn-com.investing.com/news/moved_LYNXMPEI5K0D3_L.jpg
"Aug 22, 2022 05:52","Markets fall for 2nd day; Sensex, Nifty down over 1 pc",https://i-invdn-com.investing.com/akapi-images/520x292/ac8da3a57c6ed9ce9e72427f3e66854b_w_520_h_292.jpg
"Aug 22, 2022 05:47","Sensex ends below 59K, Nifty gives up 17,500; banking, IT shares top losers",https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1602147138.jpg
"Aug 22, 2022 05:47","Sensex ends below 59K, Nifty gives up 17,500; banking, IT shares top gainers",https://i-invdn-com.investing.com/news/moved_LYNXMPEGBJ06W_L.jpg
"Aug 22, 2022 05:13","Chinese Stocks Buoyed by Rate Cut, Fed Woes Batter Asian Shares",https://i-invdn-com.investing.com/news/ShanghaiStockExchange_800x533_L_1615895556.jpg
"Aug 22, 2022 05:03","Sensex, Nifty Crash Nearly 1.5% As Dollar Dominates On Risk Off Bets",https://i-invdn-com.investing.com/akapi-images/520x292/43fef505673bbf78f5595dc992ce5f1a_w_520_h_292.jpg
"Aug 22, 2022 05:02",INR Slides Against Firm USD; Forex Expert Eyes Key Resistance Level & More,https://i-invdn-com.investing.com/akapi-images/520x292/66a1a11156822d7723f8be9ec2b2e570_w_520_h_292.jpg
"Aug 22, 2022 03:25",Nifty Likely to Open the Week Lower Amid Weak Global Cues & Firm US Dollar,https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 21, 2022 21:47",MARKET LIVE: Tepid start likely amid dull global mood; SGX Nifty down 80pts,https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1628748294.jpg
"Aug 21, 2022 21:17","MC Interview | #39;Remain cautious as chances of record high in September may be certain if Nifty tops 18,300#39;",https://i-invdn-com.investing.com/news/moved_LYNXMPEHB01IT_L.jpg
"Aug 21, 2022 14:45",Paytm AGM 2022: Vijay Shekhar Sharma gets resounding vote of confidence from shareholders,https://i-invdn-com.investing.com/akapi-images/520x292/81f864e7d1581548e01b80d21e0b7d77_w_520_h_292.jpg
"Aug 21, 2022 13:48","Big Boys Club: RIL’s M-Cap Plunges, SBI, TCS Follow Suit; HUL’s Wealth Jumps",https://i-invdn-com.investing.com/akapi-images/520x292/775a0fc4d37b4b320feb3aa17d767d8b_w_520_h_292.jpg
"Aug 21, 2022 00:53","As earning season gets over, here are 5 key triggers for Nifty this week",https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1628748294.jpg
"Aug 21, 2022 00:42",Rising stock market: Avoid these 6 common mistakes now!,https://i-invdn-com.investing.com/akapi-images/520x292/7abf82bd6985ee7e93537eaca9d164bb_w_520_h_292.jpg
"Aug 20, 2022 22:41","Adani Ports a defensive stock? Nothing else explains the up move, says Mahantesh Sabarad",https://i-invdn-com.investing.com/news/GautamAdani_800x533_L_1654668071.jpg
"Aug 20, 2022 22:30","A decisive breakout above 18,000 may induce a rally towards a new lifetime high: Rupak De",https://i-invdn-com.investing.com/akapi-images/520x292/396e230f2bd9b82057c864897a5b398a_w_520_h_292.jpg
"Aug 20, 2022 09:24",Earnings downgrade grip India Inc yet again,https://i-invdn-com.investing.com/akapi-images/520x292/396e230f2bd9b82057c864897a5b398a_w_520_h_292.jpg
"Aug 20, 2022 09:02",Index Outlook: Indices show early sign of reversal?,https://i-invdn-com.investing.com/akapi-images/520x292/1c7551fcee488f706ead5d96a96fe6df_w_520_h_292.jpg
"Aug 20, 2022 05:46",Dalal Street Week Ahead: Markets to remain cautious; protect profits at higher levels,https://i-invdn-com.investing.com/akapi-images/520x292/f30dc91b111cd09e871241e191c91597_w_520_h_292.jpg
"Aug 20, 2022 05:17",Watch Nifty | Prediction for the week 22nd to 26th Aug’22 by BL GURU,https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 20, 2022 02:31",Nifty still bullish; follow a buy-on dips approach,https://i-invdn-com.investing.com/news/moved_LYNXMPEHB01IT_L.jpg
"Aug 20, 2022 02:01",ETMarkets Smart Talk: FOMO among investors is further keeping markets buoyant: Pawan Bharaddia,https://i-invdn-com.investing.com/akapi-images/520x292/53fa1aaae51c27ce35a7859f8067b6b0_w_520_h_292.jpg
"Aug 20, 2022 01:42",Why Nitin Bhasin is betting on bank stocks for FY23,https://i-invdn-com.investing.com/akapi-images/520x292/1f001f25a8c4ca2b2ccc585750f055b8_w_520_h_292.jpg
"Aug 19, 2022 11:30",Nifty snaps 8-day winning streak on weak global cues; Sensex falls 652 pts,https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 19, 2022 10:07","Weekly market wrap: Nifty, Sensex gained for the fifth week in a row despite the losses on Friday",https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 19, 2022 08:33",Market Watch: Nifty may consolidate in near term,https://i-invdn-com.investing.com/news/Sensex_800x533_L_1598546215.jpg
"Aug 19, 2022 07:30",Tech View: Nifty50's indecisive candle on weekly chart a cause for concern,https://i-invdn-com.investing.com/akapi-images/520x292/00c355ffebfd76c66eef21bed8c81fac_w_520_h_292.jpg
"Aug 19, 2022 06:52",Stock market update: Nifty Pharma index  falls  1.05%,https://i-invdn-com.investing.com/akapi-images/520x292/975d798f9f20373d1d8ca07926b4e1f3_w_520_h_292.jpg
"Aug 19, 2022 06:48","Sensex snaps longest winning run of the year, slumps 652 pts; Nifty ends below 17,800; banking stocks drag",https://i-invdn-com.investing.com/akapi-images/520x292/2dfee6fbb94991f325a35c18ffe6199f_w_520_h_292.jpg
"Aug 19, 2022 06:41",Stock market update: Nifty Realty index  falls  1.95%,https://i-invdn-com.investing.com/akapi-images/520x292/00c355ffebfd76c66eef21bed8c81fac_w_520_h_292.jpg
"Aug 19, 2022 06:41","Technical View | Nifty forms Bearish Engulfing pattern; 17,710 crucial for market direction",https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 19, 2022 06:34","Sensex tanks 652 pts; Nifty ends below 17,800; VIX jumps over 5%",https://i-invdn-com.investing.com/news/moved_LYNXNPEC7U0C0_L.jpg
"Aug 19, 2022 06:11",Stock market update: Nifty IT index  advances  0.06%,https://i-invdn-com.investing.com/akapi-images/520x292/af48736e739063c2b5ad628b019cb472_w_520_h_292.jpg
"Aug 19, 2022 06:04","Sensex, Nifty snap eight sessions of winning run; banking, auto shares top losers",https://i-invdn-com.investing.com/news/moved_LYNXNPEC4Q0AP_L.jpg
"Aug 19, 2022 05:59","Sensex, Nifty fall over 1% as bulls take a breather",https://i-invdn-com.investing.com/news/moved_LYNXMPEI5K0D3_L.jpg
"Aug 19, 2022 05:47","Sensex falls over 650 points to settle at 59,646; Nifty at 17,700",https://i-invdn-com.investing.com/news/moved_LYNXMPEHB01IT_L.jpg
"Aug 19, 2022 05:30",Stock market update: Nifty Auto index  falls  1.41%,https://i-invdn-com.investing.com/news/BSESensex_800x533_L_1603113463.jpg
"Aug 19, 2022 05:30","Quick Wrap: Nifty PSU Bank Index falls 2.66%, NIFTY Crashes  1.10%",https://i-invdn-com.investing.com/news/moved_LYNXNPEC4Q0AP_L.jpg
"Aug 19, 2022 05:07",Nifty slips nearly 200 pts; FMCG shares tumble,https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1630012529.jpg
"Aug 19, 2022 05:04","Sensex Crashes Below 60,000 And Nifty Falls Over 1%",https://i-invdn-com.investing.com/akapi-images/520x292/8fbc491568c7871db9f80296cc957126_w_520_h_292.jpg
"Aug 19, 2022 04:33",Sensex Sheds Over 750 Pts.: Here's What Driving Markets Lower,https://i-invdn-com.investing.com/news/Sensex_800x533_L_1598545458.jpg
"Aug 19, 2022 04:29",Did Nifty companies pass Q1 test with flying colours? Here's the Street view,https://i-invdn-com.investing.com/akapi-images/520x292/ec704d7ed51e54f329a789510d3fc08c_w_520_h_292.jpg
"Aug 19, 2022 04:26","After a solid rally, where are Nifty, Sensex headed? Analysts decode",https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 19, 2022 04:00",Barometers trade with deep cuts; realty stocks edge lower,https://i-invdn-com.investing.com/akapi-images/520x292/6600b85bcb351f45005b37f4dcf9dfaf_w_520_h_292.jpg
"Aug 19, 2022 03:31",ICICI Lombard shares  fall  2.62% as Nifty  drops,https://i-invdn-com.investing.com/news/Sensex_800x533_L_1598546215.jpg
"Aug 19, 2022 03:15",Share price of Berger Paints  falls  as Nifty  weakens,https://i-invdn-com.investing.com/news/Sensex_800x533_L_1598546215.jpg
"Aug 19, 2022 03:13","Opening Cues: Wall St Ends Up, Asian Markets In Limbo, USD Strengthens & More",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 18, 2022 21:43",MARKET LIVE: SGX Nifty hints somber start amid weak global cues,https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 18, 2022 21:38","Stocks to Watch: Wipro, RIL, ONGC, IRCTC, NHPC, Adani Total Gas, Nykaa",https://i-invdn-com.investing.com/akapi-images/520x292/105be948031bf5bea239b77aae1e24ff_w_520_h_292.jpg
"Aug 18, 2022 13:00",Nifty gains for 8th straight day; longest streak since November 2020,https://i-invdn-com.investing.com/news/moved_LYNXMPEI130UU_L.jpg
"Aug 18, 2022 12:15",Rupee falls 23 paise to close at 79.67 against US dollar,https://i-invdn-com.investing.com/akapi-images/520x292/c927b8a5f07a7007746baf1ef72d8478_w_520_h_292.jpg
"Aug 18, 2022 12:15",Nifty Bank index up over 11% so far this year,https://i-invdn-com.investing.com/akapi-images/520x292/ac8da3a57c6ed9ce9e72427f3e66854b_w_520_h_292.jpg
"Aug 18, 2022 11:45","Indices erase losses, end marginally higher",https://i-invdn-com.investing.com/akapi-images/520x292/11c1c7647c48749ca2cd9e8589a3a887_w_520_h_292.jpg
"Aug 18, 2022 06:27","Taking Stock | Sensex, Nifty gain for eighth day in a row; realty stocks climb",https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 18, 2022 06:10","Sensex ends marginally higher on fag-end buying; Nifty tops 17,950",https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 18, 2022 06:06",Stock market update: Nifty Auto index  falls  0.47%,https://i-invdn-com.investing.com/akapi-images/520x292/ec704d7ed51e54f329a789510d3fc08c_w_520_h_292.jpg
"Aug 18, 2022 06:03","Nifty, Sensex Touch Record Highs. But Dear Investor, Time and Not Timing is the Key",https://i-invdn-com.investing.com/news/moved_LYNXMPEI130UU_L.jpg
"Aug 18, 2022 05:56","Sensex ends above 60K for second straight session, Nifty holds 17,950; banking shares gain",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 18, 2022 05:40",Stock market update: Nifty Bank index  advances  0.49%,https://i-invdn-com.investing.com/news/Sensex_800x533_L_1598545458.jpg
"Aug 18, 2022 05:27","Micro-Cap Chemicals Stock Rallies 20% in Tepid Market, Nears 52-Wk High",https://i-invdn-com.investing.com/akapi-images/520x292/3d563942dcdae4f1716c58b1f752bfa0_w_520_h_292.jpg
"Aug 18, 2022 03:16",Nifty’s Opening Tracking Weak Global Cues & Firm Dollar After Fed Minutes,https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 17, 2022 21:48",MARKET LIVE: SGX Nifty signals muted start amid weak global cues,https://i-invdn-com.investing.com/news/moved_LYNXMPEI5K0D3_L.jpg
"Aug 17, 2022 21:39","Stocks to Watch: GAIL, Sona BLW, ONGC, Natco Pharma, RIL, Airtel, Vodafone",https://i-invdn-com.investing.com/akapi-images/520x292/0df727a5e3d76d52cb48c85df192ea49_w_520_h_292.jpg
"Aug 17, 2022 12:52","Market Highlight: Nifty PSU Bank Jumps 2.26%, Best Sectoral Performer on Aug 17",https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 17, 2022 12:15",Rupee's upside may limit on corporate outflows; local unit ends 22 paise up,https://i-invdn-com.investing.com/akapi-images/520x292/38a99b5d510b170a388ba8a47e39f899_w_520_h_292.jpg
"Aug 17, 2022 12:11",Green Streak Continues on D-Street Ahead of US Fed Minutes: Key Catalysts,https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 17, 2022 11:45","Indices end higher for 4th straight session; Sensex tops 60,000 mark",https://i-invdn-com.investing.com/news/BSESensex_800x533_L_1603113463.jpg
"Aug 17, 2022 10:08","Nifty FMCG Hits New Lifetime High, Momentum Likely to Continue; Key Stocks",https://i-invdn-com.investing.com/akapi-images/520x292/8fbc491568c7871db9f80296cc957126_w_520_h_292.jpg
"Aug 17, 2022 09:17","‘A Case of History Repeating Itself’: Experts on Sensex Hitting 60,000 & Outlook",https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 17, 2022 07:15","Sensex tops 60,000-mark in early morning trade",https://i-invdn-com.investing.com/news/moved_LYNXNPEF030DK_L.jpg
"Aug 17, 2022 06:51",Buzzing: Asia’s No. 1 Sugar Producer Crashes 13% As SBI Files for Insolvency,https://i-invdn-com.investing.com/akapi-images/520x292/3d2fe1a85c40893689ff46b3537c5b32_w_520_h_292.jpg
"Aug 17, 2022 05:49","Street Update: Sensex Surpasses 60,000, ‘Global Support to Market Rally’ & More",https://i-invdn-com.investing.com/news/BSESensex_800x533_L_1603113463.jpg
"Aug 17, 2022 03:11","Nifty’s Opening Amid Mixed Global Cues, Ahead of US FOMC Meeting Minutes",https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 16, 2022 21:45","Here's why Vinay Rajani is bullish on Exide Industries, Tata Motors DVR",https://i-invdn-com.investing.com/akapi-images/520x292/749d5ff6915f73e29737d9abdc7b384e_w_520_h_292.jpg
"Aug 16, 2022 21:40",MARKET LIVE: SGX Nifty signals positive start amid mixed global cues,https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1602147138.jpg
"Aug 16, 2022 21:37",Should you play the manufacturing upturn with new Navi sector index fund?,https://i-invdn-com.investing.com/akapi-images/520x292/249f990afb5a99e53b02a4e718785b48_w_520_h_292.jpg
"Aug 16, 2022 21:19","Stocks to Watch: Cipla, NTPC, Adani group, SBI Cards, Hind Zinc, Nxtdigital",https://i-invdn-com.investing.com/akapi-images/520x292/7987dd10517de002a7580ae84c61db3b_w_520_h_292.jpg
"Aug 16, 2022 13:54","Sensex rises 379 pts, Nifty closes above 17,800; M&M gains 2.28%",https://i-invdn-com.investing.com/akapi-images/520x292/ac8da3a57c6ed9ce9e72427f3e66854b_w_520_h_292.jpg
"Aug 16, 2022 11:45","Indices end higher for third straight session, Sensex closes at 58,842",https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 16, 2022 07:45",Equity AUM of mutual funds rises more than 10% on-month in July,https://i-invdn-com.investing.com/akapi-images/520x292/97f5e71fbd4f3affc5b9f1a36f96020d_w_520_h_292.jpg
"Aug 16, 2022 03:08",SGX Nifty Futures Signal A Positive Opening Post Long Weekend: Market Cues,https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 15, 2022 21:41",MARKET LIVE: Gap up open likely on strong global cues; SGX Nifty up 150pts,https://i-invdn-com.investing.com/news/MumbaiStockExchange_800x533_L_1628748294.jpg
"Aug 15, 2022 21:38","Stocks to Watch: LIC, ONGC, Max Health, Hero Moto, Zee Entertainment, M&M",https://i-invdn-com.investing.com/akapi-images/520x292/aa7ac85b52e6fc25f009ffc727fed82b_w_520_h_292.jpg
"Aug 15, 2022 20:40","This market strategy chief harps on long-term Elliott Wave, still sees Nifty breaking June lows to bottom out",https://i-invdn-com.investing.com/news/moved_LYNXMPEI250AS_L.jpg
"Aug 15, 2022 09:16",Ahead of Market: 10 things that will decide D-Street action on Tuesday,https://i-invdn-com.investing.com/akapi-images/520x292/68c043fb19fffa5582b4ec9274bcf63a_w_520_h_292.jpg
"Aug 15, 2022 02:34",Weekly Option Strategy: Go for Nifty ladder spread to reduce time cost of buy Call Option,https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 15, 2022 01:29","Equity AUM Reaches Rs 15 Trillion, Inflows Decelerate",https://i-invdn-com.investing.com/akapi-images/520x292/3e08d1ceebf8f5ce2f240000c8a45013_w_520_h_292.jpg
"Aug 14, 2022 21:56","Possibility of profit-booking at 17,780-17,800 on Nifty can#39;t be ruled out",https://i-invdn-com.investing.com/news/moved_LYNXMPEI5K0D3_L.jpg
"Aug 14, 2022 11:45",The see-saw battle of bulls and bears since 2020,https://i-invdn-com.investing.com/akapi-images/520x292/06b5ef06da9ee3b4aa915ed3d0e45f50_w_520_h_292.jpg
"Aug 14, 2022 11:15",Foreign investors bought highest amount of shares on Aug 12 since starting of month,https://i-invdn-com.investing.com/akapi-images/520x292/2280295f360facf2d3906185c96c1562_w_520_h_292.jpg
"Aug 13, 2022 20:15","CEMIG Pref ADR earnings miss, Revenue beats in Q2",https://i-invdn-com.investing.com/akapi-images/520x292/15d856823fe409e73b17619e23363889_w_520_h_292.jpg
"Aug 13, 2022 20:11","Energy of Minas Gerais DRC earnings miss, Revenue beats in Q2",https://i-invdn-com.investing.com/akapi-images/520x292/e3e1b13bdda0af60c047a3ddbafd14b6_w_520_h_292.jpg
"Aug 13, 2022 14:30",12 Stocks To Buy Next Week As Recommended By Top Brokerage Houses,https://i-invdn-com.investing.com/akapi-images/520x292/6600b85bcb351f45005b37f4dcf9dfaf_w_520_h_292.jpg
"Aug 13, 2022 13:14",Top 2 Bank Stocks Closed At 52-Week Highs This Trading Week: Bank Stocks Are Booming,https://i-invdn-com.investing.com/akapi-images/520x292/14c7ac8fce5ba898ec89374c8ad47d4b_w_520_h_292.jpg
"Aug 13, 2022 09:30",Index Outlook: Sensex and Nifty 50 nearing an inflection point,https://i-invdn-com.investing.com/akapi-images/520x292/af48736e739063c2b5ad628b019cb472_w_520_h_292.jpg
"Aug 13, 2022 07:15","If softening of inflation continues further, then it would eventually lead Fed to taper its aggression: Sneha Poddar",https://i-invdn-com.investing.com/akapi-images/520x292/ce469ffd1898cfa7fad1c51640d2ce18_w_520_h_292.jpg
"Aug 13, 2022 01:30",Stocks To Buy: 5 Most Popular Non-Nifty Stocks With Maximum Analyst Coverage,https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 12, 2022 13:15","Benchmark indices rise marginally, Sensex ends over 59,400",https://i-invdn-com.investing.com/news/moved_LYNXMPEI130UU_L.jpg
"Aug 12, 2022 11:45",Investors could consider allocations to target maturity funds via index funds/ETF route: Vinay Ahuja,https://i-invdn-com.investing.com/akapi-images/520x292/99396b849048be1e3e66e5a423088daa_w_520_h_292.jpg
"Aug 12, 2022 10:45",India shares higher at close of trade; Nifty 50 up 0.22%,https://i-invdn-com.investing.com/news/moved_LYNXNPEC4Q0AP_L.jpg
"Aug 12, 2022 09:49",Weekly Brief: Key Economic Highlights Across Top Emerging Nations,https://i-invdn-com.investing.com/akapi-images/520x292/2e38ce980bba4a4d4d2226eecc7046be_w_520_h_292.jpg
"Aug 12, 2022 06:23","Spirax-Sarco Engineering earnings miss, Revenue beats in Q2",https://i-invdn-com.investing.com/akapi-images/520x292/91d857f8bfcaee41b90d4c1d0259c39d_w_520_h_292.jpg
"Aug 12, 2022 03:13","Pre-Open Cues: SGX Nifty Futures Signals Flat Opening, Japan Stocks Surge & More",https://i-invdn-com.investing.com/akapi-images/520x292/17a22b78584432bb38c7f483cbc327b1_w_520_h_292.jpg
"Aug 11, 2022 21:43",MARKET LIVE: Positive start likely on mixed global cues; SGX Nifty up 30pts,https://i-invdn-com.investing.com/news/BSESensex_800x533_L_1603114516.jpg
"Aug 11, 2022 21:41",SGX Nifty trades 5 points up; here's what changed for market while you were sleeping,https://i-invdn-com.investing.com/akapi-images/520x292/2dfee6fbb94991f325a35c18ffe6199f_w_520_h_292.jpg
"Aug 11, 2022 20:44","Stock Market LIVE Updates: SGX Nifty slips 20 points, signals flat start to trade",https://i-invdn-com.investing.com/akapi-images/520x292/2dfee6fbb94991f325a35c18ffe6199f_w_520_h_292.jpg
"Aug 11, 2022 20:17","Nifty shows potential to gain another 13%; pvt banks, oil & gas, NBFCs to shine",https://i-invdn-com.investing.com/news/BSESensex_800x533_L_1603113463.jpg
"Aug 11, 2022 12:45",Benchmark indices up post below estimate US inflation data,https://i-invdn-com.investing.com/news/Retailsales_800x533_L_1595405860.jpg
"Aug 11, 2022 12:15",Rupee depreciates 12 paise to close at 79.64 against US dollar,https://i-invdn-com.investing.com/akapi-images/520x292/cb547c7ea62c9e741d1b5f48cde9984d_w_520_h_292.jpg
"Aug 11, 2022 08:45","Foreign investors pour over Rs 12,000 cr in Indian equity in last 10 days",https://i-invdn-com.investing.com/akapi-images/520x292/097442def2bdc629aa3a823058f38d2a_w_520_h_292.jpg
"Aug 11, 2022 07:07","Mid-Session Overview: D-Street Mirrors Global Enthusiasm, PSU Banks Shine & More",https://i-invdn-com.investing.com/akapi-images/520x292/8fbc491568c7871db9f80296cc957126_w_520_h_292.jpg
"Aug 11, 2022 06:15",ICICI Bank is covered by 51 analysts on the Street and enjoys 98% Buy ratings,https://i-invdn-com.investing.com/akapi-images/520x292/4d6aebce6dd702cd9d83baf9c2d838c1_w_520_h_292.jpg
"Aug 11, 2022 04:45","Asian Stocks Rally On Soft U.S. CPI, Singapore Lags on Growth Concerns",https://i-invdn-com.investing.com/akapi-images/520x292/1d4e74ff4cfd5e1ec284a0b5544f72c4_w_520_h_292.jpg
"Aug 11, 2022 03:15","Street Cues: SGX Nifty Futures Up, Strong Opening Expected Post Soft US Inflation",https://i-invdn-com.investing.com/akapi-images/520x292/1435611c7c8c66c2e1df537b4ba03a3d_w_520_h_292.jpg
"Aug 11, 2022 02:27","Nifty 50 Futures Jump 1% to 4-Mth High, Indian Stocks Eye Strong Open",https://i-invdn-com.investing.com/news/Nifty_800x533_L_1603113282.jpg
"Aug 10, 2022 20:43",Stock Market Live Updates: SGX Nifty signals a gap-up start; Asian shares trade higher,https://i-invdn-com.investing.com/akapi-images/520x292/00f7cc6ea9f0d5d314cd75b679cad4e2_w_520_h_292.jpg
"Aug 10, 2022 11:45",Benchmark indices end on flat note ahead of US inflation data,https://i-invdn-com.investing.com/akapi-images/520x292/1ea74ab11eba6fe5008538c1c6f8b23e_w_520_h_292.jpg
"Aug 10, 2022 11:45",Rupee gains 14 paise to close at 79.52 against US dollar,https://i-invdn-com.investing.com/akapi-images/520x292/18de0742305ba5c6a8e876a9c7fa8a1f_w_520_h_292.jpg
"Aug 10, 2022 11:24",Hindalco Records All-Time High Quarterly Net Profit & EBITDA in Q1: Details,https://i-invdn-com.investing.com/akapi-images/520x292/b16fcb07448adedd0e508a22a23b78ba_w_520_h_292.jpg
"Aug 10, 2022 08:05","Tata Chemicals Defies Market Mood, Rallies 13% on Stellar Q1 Show",https://i-invdn-com.investing.com/akapi-images/520x292/bf836d8180ce05d8f3ebf2ffe010b947_w_520_h_292.jpg
"Aug 10, 2022 06:32","Decoding Market Trends: Nifty IT Bleeds, Valuations, FII Inflows & More",https://i-invdn-com.investing.com/akapi-images/520x292/8fbc491568c7871db9f80296cc957126_w_520_h_292.jpg
"Aug 10, 2022 03:00","Nifty’s Opening Cues Ahead of US Inflation Data, Asian Markets Slide & More",https://i-invdn-com.investing.com/akapi-images/520x292/26765bc8a3d976d25045053aee068be1_w_520_h_292.jpg
"Aug 09, 2022 21:35",MARKET LIVE: SGX Nifty signals choppy start amid weak global cues,https://i-invdn-com.investing.com/akapi-images/520x292/00c355ffebfd76c66eef21bed8c81fac_w_520_h_292.jpg
"Aug 09, 2022 12:19","Verona Pharma ADR earnings beat, Revenue Inline in Q2",https://i-invdn-com.investing.com/akapi-images/520x292/91d857f8bfcaee41b90d4c1d0259c39d_w_520_h_292.jpg
